Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
W|THACKER|99FIS07990|2000-02-08|                              |                                        || 
JAMES|ODOM|99FIS07992|2000-02-08|BUSINESS WORLD PRODUCTS       |634 W 2ND ST HASTING NE 68901           ||I
JAMES|ODOM|99FIS07992|2000-02-08|CITY OF HASTINGS              |220 N HASTINGS HASTINGS, NE             ||I
JAMES|ODOM|99FIS07992|2000-02-08|NORWEST-401K                  |                                        ||I
JAMES|ODOM|99FIS07992|2000-02-08|CUSTOM PHOTO IMAGES INC       |514 UNIVERSITY HASTINGS NE              ||B
JAMES|ODOM|99FIS07992|2000-02-08|MASONIC LODGE 50              |411 N HASTINGS HASTINGS NE              ||B
JAMES|ODOM|99FIS07992|2000-02-08|LOCAL GOV. FOR SUPER FUND     |HUTCHINSON KS                           ||B
JAMES|ODOM|99FIS07992|2000-02-08|CAROLINA POWER & LIGHT        |FAYETTEVILLE NC                         ||B
JAMES|ODOM|99FIS07992|2000-02-08|CISCO SYSTEMS INC             |FAYETTEVILLE NC                         ||B
GAROLD|FRICKEL|99FIS08006|2000-02-14|FARMING                       |                                        ||I
GAROLD|FRICKEL|99FIS08006|2000-02-14|FIRST WESTERN BANK            |ATKINSON NE                             ||F
GAROLD|FRICKEL|99FIS08006|2000-02-14|LUTHERAN CHRUCH EXTENSION     |BOX 229009 ST LOUIS MO 63122            ||F
GAROLD|FRICKEL|99FIS08006|2000-02-14|US BANCORP                    |                                        ||S
GARY|SOUKUP|99FIS08007|2000-02-14|EUGENE SOUKUP                 |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|USDA                          |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|MARQUETTE BANK                |BOX 758                                 ||F
GARY|SOUKUP|99FIS08007|2000-02-14|UNTIED NEBRASKA               |BOX 269                                 ||F
GARY|SOUKUP|99FIS08007|2000-02-14|SOUKUP FARMS INC              |                                        ||S
GARY|SOUKUP|99FIS08007|2000-02-14|STATE FARM                    |                                        ||S
GARY|SOUKUP|99FIS08007|2000-02-14|UNITED NEBRASKA               |ONEIL NE                                ||C
GARY|SOUKUP|99FIS08007|2000-02-14|MARQUETTE BANK                |ONEIL NE                                ||C
GARY|SOUKUP|99FIS08007|2000-02-14|SELF EMPLOYED                 |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|STEVE SOUKUP                  |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|BOB WALLACE                   |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|WAYNE HERLEY                  |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|JIM VROOMAN                   |                                        ||I
GARY|SOUKUP|99FIS08007|2000-02-14|DICK MINARIK                  |                                        ||I
GARY|THOMPSON|99FIS08008|2000-02-14|THOMPSON MCKAIN & ASSOC       |6315 CENTER # 101 OMAHA NE              ||I
GARY|THOMPSON|99FIS08008|2000-02-14|NE NATIONAL GUARD             |1300 MILITARY RD LINCOLN NE             ||I
GARY|THOMPSON|99FIS08008|2000-02-14|ORIENTAL TRADING COMPANY      |4206 S 108TH ST OMAHA NE                ||I
GARY|THOMPSON|99FIS08008|2000-02-14|BELL FEDERAL CREDIT UNION     |11718 HOLMES CIR OMAHA NE               ||F
GARY|THOMPSON|99FIS08008|2000-02-14|COMMERCIAL FEDERAL BANK       |4860 S 96TH OMAHA NE                    ||F
ERROL|WELLS|99FIS08009|2000-02-15|FRIENDS OF RURAL EDUCATIO     |2031 ROSE RD 68835                      ||B
ERROL|WELLS|99FIS08009|2000-02-15|ZION LUTHERAN CHURCH          |SCOTIA NE                               ||B
ERROL|WELLS|99FIS08009|2000-02-15|SHERMAN COUNTY BANK           |543 O ST LOUP CITY NE                   ||F
ERROL|WELLS|99FIS08009|2000-02-15|AAL CAPITOL MANAGEMENT CO     |222 W COLLEGE AVE APPLETON WI           ||S
ERROL|WELLS|99FIS08009|2000-02-15|JIM CHRISTENSEN               |1306 WALLACE ST PAUL NE                 ||G
ERROL|WELLS|99FIS08009|2000-02-15|SHERMAN COUNTY BANK           |543 O ST LOUP CITY NE                   ||C
ERROL|WELLS|99FIS08009|2000-02-15|NORTH LOUP VALLEY BANK        |PO BOX 6 N LOUP CITY NE                 ||C
ERROL|WELLS|99FIS08009|2000-02-15|ERROL & MARILYN WELLS         |2031 ROSE RD ELBA NE                    ||I
ERROL|WELLS|99FIS08009|2000-02-15|SHERMAN COUNTY BANK           |543 O ST LOUP CITY NE                   ||I
ERROL|WELLS|99FIS08009|2000-02-15|TRI COUNTY SAND & GRAVEL      |1497 ALEXANDRIA AVE ELBA NE             ||I
ERROL|WELLS|99FIS08009|2000-02-15|SALOMON SMITH BARNEY          |388 GREENWICH VILLAGE NY NY             ||I
ERROL|WELLS|99FIS08009|2000-02-15|ED&F MAN, INTERNATIONAL       |225 LIBERTY ST NY NY                    ||I
ERROL|WELLS|99FIS08009|2000-02-15|LFG LLC                       |233 S WACKER DR CHICAGO IL              ||I
ERROL|WELLS|99FIS08009|2000-02-15|LL&K WELLS RANCH LTD          |COTESFIELD NE                           ||I
ERROL|WELLS|99FIS08009|2000-02-15|LL&E WELLS RANCH LTD          |COTESFIELD NE                           ||I
ERROL|WELLS|99FIS08009|2000-02-15|HOWARD COUNTY FEEDERS INC     |1809 18TH AVE ELBA NE                   ||B
ERROL|WELLS|99FIS08009|2000-02-15|ELBA PUBLIC SCHOOL            |PO BOX 100 ELBA NE                      ||B
DIANE|BATTIATO|99FIS08010|2000-02-15|DOUGLAS COUNTY                |1819 FARNAM ST OMAHA NE                 ||I
DIANE|BATTIATO|99FIS08010|2000-02-15|BATTIATO REAL ESTATE          |404 N GRANDVIEW AVE PAPILLION           ||I
DIANE|BATTIATO|99FIS08010|2000-02-15|PAPILLION CITY COUNCIL        |123 E 3RD ST PAPILLION NE               ||I
DIANE|BATTIATO|99FIS08010|2000-02-15|NORWEST BANK                  |24TH & L ST   NE 68107                  ||F
DIANE|BATTIATO|99FIS08010|2000-02-15|PINNACLE BANK                 |72ND & CORNHUSKER  NE 68046             ||F
DIANE|BATTIATO|99FIS08010|2000-02-15|NORWEST INVESTMENT            |                                        ||S
DIANE|BATTIATO|99FIS08010|2000-02-15|PRIMERICA FINANCIAL           |                                        ||S
DIANE|BATTIATO|99FIS08010|2000-02-15|AETNA                         |                                        ||S
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|OMAHA PUBLIC SCHOOLS          |3215 CUMING ST OMAHA NE                 ||I
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|TRINITY UNITED METHODIST      |8009 Q ST RALSTON NE                    ||B
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|WRIGHT PRINTING CO            |11616 I ST OMAHA NE                     ||B
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|NORWEST BANK NEBRASKA NA      |1919 DOUGLAS ST OMAHA NE                ||B
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|REGION II ADMINISTRATORS      |OMAHA NE                                ||B
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|NORWEST BANK NEBRASKA         |1919 DOUGLAS OMAHA NE 68102             ||F
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|EDUCATORS CREDIT UNION        |10655 BEDFORD AVE OMAHA NE              ||F
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|WELLS FARGO COMPANY           |161 N CONCORD EXCHANGE ST PAUL          ||S
ROBERT|WHITEHOUSE|99FIS08011|2000-02-16|FINANCIAL NETWORK INVESTM     |2780 SKYPARK #300 TORRANCE CA           ||S
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|FARMING                       |                                        ||I
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|ST BONAVENTURE CHRUCH         |                                        ||I
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|3-R SCHOOL BOARD              |                                        ||B
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|BUTLER COUNTY PORK PRODUC     |                                        ||B
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|4-H COUNCIL BUTLER COUNTY     |                                        ||B
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|METHODIST CHRUCH BOARD        |                                        ||B
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|FIRST NATIONAL BANK           |COLUMBUS NE                             ||F
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|UNION BANK & TRUST CO         |COLUMBUS NE                             ||F
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|FRONTIER COOP OF BRAINARD     |                                        ||S
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|TRI-VALLEY COOP NEBRAKSA      |                                        ||S
WAYNE|HASSEBROOK|99FIS08013|2000-02-16|UNION BANK & TRUST CO         |COLUMBUS NE                             ||C
CAL|BARTHEL|99FIS08014|2000-02-16|FIRST NATIONAL BANK           |                                        ||F
CAL|BARTHEL|99FIS08014|2000-02-16|UNITY NEBRASKA BANK           |ONEIL NE                                ||F
CAL|BARTHEL|99FIS08014|2000-02-16|IPS                           |                                        ||S
CAL|BARTHEL|99FIS08014|2000-02-16|UNION BANK                    |LINCOLN NE                              ||C
CAL|BARTHEL|99FIS08014|2000-02-16|LOREN NEILSEN                 |                                        ||I
WILLARD|BARTELS|99FIS08015|2000-02-16|LOREN BARTELS                 |                                        ||I
WILLARD|BARTELS|99FIS08015|2000-02-16|WILLARD BARTEL                |85990 581 AVE WAKEFIELD                 ||I
WILLARD|BARTELS|99FIS08015|2000-02-16|LOGAN TOWNSHIP                |                                        ||B
WILLARD|BARTELS|99FIS08015|2000-02-16|NE STATE BANK                 |WAKEFIELD NE                            ||F
WILLARD|BARTELS|99FIS08015|2000-02-16|NEBRASKA STATE BANK           |WAKEFIELD NE                            ||C
ROGER|DUITSMAN|99FIS08017|2000-02-16|ROGER R DUITMAN               |                                        ||I
ROGER|DUITSMAN|99FIS08017|2000-02-16|FARMER MUTUAL INS             |                                        ||I
ROGER|DUITSMAN|99FIS08017|2000-02-16|UNITED STATES POSTAL SVCS     |                                        ||I
ROGER|DUITSMAN|99FIS08017|2000-02-16|LOWER BIG BLUE NRD BOARD      |                                        ||I
ROGER|DUITSMAN|99FIS08017|2000-02-16|HOLT TOWNSHIP BOARD           |                                        ||I
ROGER|DUITSMAN|99FIS08017|2000-02-16|CHRIST LUTHERAN CEMETERY      |                                        ||B
ROGER|DUITSMAN|99FIS08017|2000-02-16|BEATRICE NATIONAL BANK        |BEATRICE NE                             ||F
ROGER|DUITSMAN|99FIS08017|2000-02-16|BEATRICE NATIONAL BANK        |BEATRICE NE                             ||C
ROGER|DUITSMAN|99FIS08017|2000-02-16|UNION BANK                    |AUBURN NE                               ||C
ELGAN|CUSTER|99FIS08018|2000-02-16|SOCIAL SEC.                   |                                        ||I
ELGAN|CUSTER|99FIS08018|2000-02-16|LISCO STATE BANK              |LISCO NE                                ||F
KENNETH|WALKOWIAK|99FIS08020|2000-02-17|KENS HOME IMPROVEMENTS        |PO BOX 24 SPLADING NE                   ||I
KENNETH|WALKOWIAK|99FIS08020|2000-02-17|KENNETH WALKOWICK             |                                        ||I
KENNETH|WALKOWIAK|99FIS08020|2000-02-17|ALBION NATIONAL BANK          |PO BOX 471 ALBION NE 68620              ||F
KENNETH|WALKOWIAK|99FIS08020|2000-02-17|PFS SHAREHOLDERS              |                                        ||S
SHERRI|NUN|99FIS08021|2000-02-17|NUN ENTERPRISES               |746 N KANSAS SUPERIOR NE                ||I
SHERRI|NUN|99FIS08021|2000-02-17|RICHARD SCOLLOU               |SOUTH DAKOTA                            ||I
SHERRI|NUN|99FIS08021|2000-02-17|CITY OF SUPERIOR              |PO BOX 160 SUPERIOR NE                  ||I
SHERRI|NUN|99FIS08021|2000-02-17|CITY OF SUPERIOR              |SUPERIOR NE                             ||B
SHERRI|NUN|99FIS08021|2000-02-17|NUN ENTERPRISES               |746 N KANSAS SUPERIOR NE                ||B
SHERRI|NUN|99FIS08021|2000-02-17|UNION BANK                    |SUPERIOR NE                             ||F
SHERRI|NUN|99FIS08021|2000-02-17|HOMESIDE LENDING              |DALLAS TX                               ||C
SHERRI|NUN|99FIS08021|2000-02-17|UNION BANK                    |SUPERIOR NE                             ||C
JAMES|RYAN|99FIS08022|2000-02-17|GATEWAY DEVELOPMENT           |1526 WASHINGTON BLAIR NE 68008          ||B
JAMES|RYAN|99FIS08022|2000-02-17|BEST BUY CO INC               |                                        ||B
JAMES|RYAN|99FIS08022|2000-02-17|EMC CORP                      |                                        ||B
JAMES|RYAN|99FIS08022|2000-02-17|LEVEL 3 COMMUNICATIONS        |                                        ||B
JAMES|RYAN|99FIS08022|2000-02-17|MUNDER FUNAS FUND             |                                        ||B
JAMES|RYAN|99FIS08022|2000-02-17|RCN CORP                      |                                        ||B
JAMES|RYAN|99FIS08022|2000-02-17|FORT CALHOUN STATE BANK       |101 N 19TH FT CALHOUN NE                ||F
JAMES|RYAN|99FIS08022|2000-02-17|LINCOLN FEDERAL SAVINGS       |1822 WASHINGTON BLAIR NE                ||F
JAMES|RYAN|99FIS08022|2000-02-17|KELLY RYAN EQUIPMENT          |900 KELLY RYAN DRIVE BLAIR NE           ||I
WARREN|HABROCK|99FIS08024|2000-02-17|NEBRASKA SOYBEAN BOARD        |LINCOLN NE                              ||B
WARREN|HABROCK|99FIS08024|2000-02-17|CONCERNED CITIZENS            |WALTHILL NE                             ||B
WARREN|HABROCK|99FIS08024|2000-02-17|NEBRASKA STATE BANK           |S. SIOUX CITY NE                        ||F
WARREN|HABROCK|99FIS08024|2000-02-17|ELKHORN VALLEY BANK           |HOSKINS NE                              ||F
WARREN|HABROCK|99FIS08024|2000-02-17|ELKHORN VALLEY BANK           |HOSKINS NE                              ||C
WARREN|HABROCK|99FIS08024|2000-02-17|CCC FSA                       |WALTHILL NE                             ||C
STEVEN|BANKS|99FIS08025|2000-02-17|SELF EMPLOYED                 |                                        ||I
STEVEN|BANKS|99FIS08025|2000-02-17|WAUSA HEALTH CARE CENTER      |                                        ||I
STEVEN|BANKS|99FIS08025|2000-02-17|DOWLING TOWNSHIP              |                                        ||B
STEVEN|BANKS|99FIS08025|2000-02-17|COMMERCIAL STATE BANK         |WAUSA NE                                ||F
STEVEN|BANKS|99FIS08025|2000-02-17|401K                          |                                        ||S
STEVEN|BANKS|99FIS08025|2000-02-17|GLOBAL MARINE-STOCK           |                                        ||S
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|OMAHA FIRE FIGHTERS           |16TH & JACKSON OMAHA NE                 ||I
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|ASH GROVE KENNELS & FEED      |87768 551 AVE WAUSA NE                  ||I
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|BLOOM'N EGG FARM              |HWY 84 BLOOMFIELD NE                    ||I
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|COMMERCIAL STATE BANK         |WAUSA NE                                ||F
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|FIRE FIGHTERS CREDIT UNIO     |OMAHA NE                                ||F
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|COMMERCIAL STATE BANK         |WAUSA NE                                ||S
LAWRENCE|NIELSEN|99FIS08026|2000-02-17|COMMERCIAL STATE BANK         |WAUSA NE                                ||C
DONALD|KOEHLER|99FIS08027|2000-02-17|REAL ESTATE                   |                                        ||I
DONALD|KOEHLER|99FIS08027|2000-02-17|STATE FARM LIFE               |                                        ||I
DONALD|KOEHLER|99FIS08027|2000-02-17|COMMERCIAL STATE BANK         |WAUSA NE                                ||F
EMILY|GIBSON|99FIS08028|2000-02-17|AMERITRADE INC                |1005 N AMERITRADE PL BELLEVUE           ||I
EMILY|GIBSON|99FIS08028|2000-02-17|BATH & BODY WORK              |CROSSROAD MALL OMAHA NE                 ||I
EMILY|GIBSON|99FIS08028|2000-02-17|AMERITRADE HOLDONG CO         |                                        ||B
EMILY|GIBSON|99FIS08028|2000-02-17|WARNER LAMBERT                |                                        ||B
EMILY|GIBSON|99FIS08028|2000-02-17|BATH & BODY WORKS             |                                        ||B
EMILY|GIBSON|99FIS08028|2000-02-17|FIRST FEDERAL LINCOLN         |1235 N ST LINCOLN NE                    ||F
EMILY|GIBSON|99FIS08028|2000-02-17|JOHN H GIBSON                 |4785 E KARLITE DR PORT CLINTON          ||G
EMILY|GIBSON|99FIS08028|2000-02-17|ANDREWS SULLIVANY             |                                        ||G
RICHARD|HURLEY|99FIS08030|2000-02-17|FRED AMAN                     |444 S 17TH ST BLAIR NE 68008            ||I
RICHARD|HURLEY|99FIS08030|2000-02-17|BRIAN S WILLIAMS              |117 E ERIE MO VALLEY IA                 ||I
RICHARD|HURLEY|99FIS08030|2000-02-17|DAVID & JENNIE MONZU          |2160 WESTRIDGE DR MO VALLEY IA          ||I
RICHARD|HURLEY|99FIS08030|2000-02-17|DENNIS S. O'BRIEN             |19D AVE MO VALLEY IA                    ||I
RICHARD|HURLEY|99FIS08030|2000-02-17|SALE OF CROPS                 |                                        ||I
RICHARD|HURLEY|99FIS08030|2000-02-17|RICHARD L HURLEY REAL EST     |                                        ||I
RICHARD|HURLEY|99FIS08030|2000-02-17|FIRST NATIONAL BANK           |301 E ERIEMO VALLEY IA                  ||C
RICHARD|HURLEY|99FIS08030|2000-02-17|FARM CREDIT SERVICES          |PO BOX 30 HARLAN IA                     ||C
RICHARD|HURLEY|99FIS08030|2000-02-17|FIRST WESTROADS BANK          |10855 W DODGE OMAHA NE                  ||F
RICHARD|HURLEY|99FIS08030|2000-02-17|FIRST NATIONAL BANK           |321 E ERIE MO VALLEY IA                 ||F
RICHARD|HURLEY|99FIS08030|2000-02-17|FIRST NATL BANK OF OMAHA      |1 FIRST NATL CENTER OMAHA NE            ||F
RICHARD|HURLEY|99FIS08030|2000-02-17|PEOPLES NATIONAL BANK         |306 W ERIE MO VALLEY IA                 ||F
RICHARD|HURLEY|99FIS08030|2000-02-17|BURT COUNTY STATE BANK        |PO BOX 238 TEKAMAH NE                   ||F
RICHARD|HURLEY|99FIS08030|2000-02-17|CFC CAPITOL TRUST             |                                        ||S
RICHARD|HURLEY|99FIS08030|2000-02-17|MFS MULTIMARKET INCOME        |                                        ||S
RICHARD|HURLEY|99FIS08030|2000-02-17|AMGEN                         |                                        ||S
RICHARD|HURLEY|99FIS08030|2000-02-17|MIRAGE RESORTS                |                                        ||S
RICHARD|HURLEY|99FIS08030|2000-02-17|STAFF LEASING                 |                                        ||S
RICHARD|HURLEY|99FIS08030|2000-02-17|LYNN & KAREN PELAN            |PO BOX 51 OAKLAND NE 68045              ||I
ARTHUR|POWER|99FIS08031|2000-02-18|FRANKLIN ROAD DEPT            |                                        ||I
ARTHUR|POWER|99FIS08031|2000-02-18|FRANKLIN COUNTY ROAD DEPT     |                                        ||B
ARTHUR|POWER|99FIS08031|2000-02-18|FRANKLIN STATE BANK           |FRANKLIN NE                             ||F
JOSEPH|TEBO|99FIS08033|2000-02-18|DEFENSE FIN & ACCTNG          |CLEVELAND OH                            ||I
JOSEPH|TEBO|99FIS08033|2000-02-18|SOC SECURITY ADM              |601 E 12TH ST  K.C.                     ||I
JOSEPH|TEBO|99FIS08033|2000-02-19|DEFENSE FIN & ACCOUNTING      |CLEVELAND OH                            ||I
JOSEPH|TEBO|99FIS08033|2000-02-19|SEC SECURITY ADM              |                                        ||I
JOSEPH|TEBO|99FIS08033|2000-02-19|COUNTYOF THURSTON             |PENDER NE                               ||I
JOSEPH|TEBO|99FIS08033|2000-02-19|OFFICE OF RETIREMENT          |                                        ||I
TIM|KRAJICEK|99FIS08034|2000-02-18|MBNA AMERICA                  |BOX 15137 WILMINGTON DE                 ||C
TIM|KRAJICEK|99FIS08034|2000-02-18|FIRST DATA RESOURCES          |OMAHA NE                                ||I
TIM|KRAJICEK|99FIS08034|2000-02-18|TIM KRAJICEK                  |OMAHA NE                                ||I
TIM|KRAJICEK|99FIS08034|2000-02-18|BIG RED KENO                  |OMAHA NE                                ||I
TIM|KRAJICEK|99FIS08034|2000-02-18|PAPIO-MISSOURI RIVER          |OMAHA NE                                ||I
TIM|KRAJICEK|99FIS08034|2000-02-18|DARBY'S TAVERN                |OMAHA NE                                ||B
TIM|KRAJICEK|99FIS08034|2000-02-18|KNIGHTS OF COLUMBUS           |OMAHA NE                                ||B
TIM|KRAJICEK|99FIS08034|2000-02-18|STATE BAR ASSOCIATION         |OMAHA NE                                ||B
TIM|KRAJICEK|99FIS08034|2000-02-18|TRANSET SECURITIES            |ONTARIO CANADA                          ||B
TIM|KRAJICEK|99FIS08034|2000-02-18|MAINSTAY FAMILY OF FUNDS      |BOSTON MA                               ||B
TIM|KRAJICEK|99FIS08034|2000-02-18|NORWEST BANK                  |1919 DOUGLAS ST OMAHA NE                ||F
JEFFERY|MEYER|99FIS08035|2000-02-22|LINCOLN COUNTY                |301 N JEFFERS N.P. NE 69101             ||I
JEFFERY|MEYER|99FIS08035|2000-02-22|NEBRASKA PROGRAM              |LINCOLN NE                              ||I
JEFFERY|MEYER|99FIS08035|2000-02-22|HILLSIDE FARMS INC            |43397 RD 762 LEXINGTON NE               ||I
JEFFERY|MEYER|99FIS08035|2000-02-22|FIRST NATIONAL BANK           |201 N DEWEY N.P. NE                     ||F
JEFFERY|MEYER|99FIS08035|2000-02-22|FIRST NATIONAL BANK           |NORTH PLATTE NE                         ||C
JEFFERY|MEYER|99FIS08035|2000-02-22|NEB HELP                      |LINCOLN NE                              ||C
JEFFERY|MEYER|99FIS08035|2000-02-22|SALLIE MAE                    |LAWRENCE NE                             ||C
JOHN|BAUER|99FIS08036|2000-02-22|CISCO SYSTEMS                 |SAN JOSE CA                             ||B
JOHN|BAUER|99FIS08036|2000-02-22|HONEYWELL INTERNATIONAL       |MORRISTOWN NJ                           ||B
JOHN|BAUER|99FIS08036|2000-02-22|ALLIED SIGNAL                 |MORRISTOWN NJ                           ||B
JOHN|BAUER|99FIS08036|2000-02-22|TYCO INTERNATIONAL            |EXETER NH                               ||B
JOHN|BAUER|99FIS08036|2000-02-22|US BANK                       |17TH & FARNAM OMAHA NE                  ||F
JOHN|BAUER|99FIS08036|2000-02-22|OMAHA STATE BANK              |12100 W CENTER OMAHA NE                 ||F
JOHN|BAUER|99FIS08036|2000-02-22|BERKSHIRE HATHAWAY            |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|CONAGRA                       |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|COSTCO                        |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|COVENTRY                      |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|HEALTH CARE                   |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|INACOM                        |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|INFO USA                      |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|LEGATO SYSTEMS                |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|ACCEPTANCE INSURANCE          |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|LELVEL 3 COMMUNICATIONS       |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|Q WEST COMMUNCATIONS          |                                        ||S
JOHN|BAUER|99FIS08036|2000-02-22|SHADOW RIDGE COUNTY           |1501 S 188TH PLAZA OMAHA NE             ||S
JOHN|BAUER|99FIS08036|2000-02-22|OUTLAW INNOVATIONS            |10560 FORREST DR OMAHA NE               ||I
JOHN|BAUER|99FIS08036|2000-02-22|N AMERICAN PROVISIONER        |PO 241407 OMAHA NE                      ||I
JOHN|BAUER|99FIS08036|2000-02-22|HEARTLAND FOOD INS            |201 S RALEIGH ENID OK                   ||I
JOHN|BAUER|99FIS08036|2000-02-22|US BANK                       |PO 64916 ST PAUL MN                     ||I
JOHN|BAUER|99FIS08036|2000-02-22|EMC CORP                      |HOPKINTON MA                            ||B
JOHN|BAUER|99FIS08036|2000-02-22|MICROSOFT CORP                |REDMOND WA                              ||B
LOUIS|NELSON|99FIS08037|2000-02-22|COLFAX COUNTY                 |SCHUYLER NE                             ||I
LOUIS|NELSON|99FIS08037|2000-02-22|CITY OF CLARKSON              |CLARKSON NE                             ||I
LOUIS|NELSON|99FIS08037|2000-02-22|FRATERNAL ORDER OF POLICE     |SCHUYLER NE                             ||I
LOUIS|NELSON|99FIS08037|2000-02-22|PINNACLE BANK                 |SCHAYLER NE                             ||F
LOUIS|NELSON|99FIS08037|2000-02-22|GREENPOINT CREDIT             |MEMPHIS TN                              ||C
LOUIS|NELSON|99FIS08037|2000-02-22|AMERICAN NATIONAL BANK        |OMAHA NE                                ||C
LOUIS|NELSON|99FIS08037|2000-02-22|DIRECT LOANS                  |UTICA NY                                ||C
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|UPPER LOUP NRD                |THEDFORD NE                             ||I
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|FARM SERVICE AGENCY           |THEDFORD NE                             ||I
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|TRUMBULL HOMESTEAD RANCH      |STAPLETON NE                            ||I
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|UPPER LOUP NRD                |THEDFORD NE                             ||B
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|NEBRASKA GRAZING LANDS CO     |STAPLETON NE                            ||B
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|LOGAN-MCPHERSON EXTENSION     |STAPLETON NE                            ||B
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|PINNACLE BANK                 |ARNOLD NE                               ||F
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|BANK OF STAPLETON             |STAPLETON NE                            ||F
JACQUELINE|TRUMBULL|99FIS08038|2000-02-22|PINNACLE BANK                 |ARNOLD NE 69120                         ||C
BERNARD|WOOD|99FIS08039|2000-02-22|CBS CONSTRUCTION              |MCCOOK NE                               ||I
BERNARD|WOOD|99FIS08039|2000-02-22|S HAAGWOOD INC                |MCCCOK NE                               ||B
BERNARD|WOOD|99FIS08039|2000-02-22|FIRST NATIONAL BANK           |MCCOOK NE                               ||F
BERNARD|WOOD|99FIS08039|2000-02-22|NEBRASKALAND BANK             |NORTH PLATTE NE                         ||F
SCOTT|KNUDSEN|99FIS08041|2000-02-22|CITY OF OMAHA                 |OMAHA NE                                ||I
SCOTT|KNUDSEN|99FIS08041|2000-02-22|KNUDSEN PROPERTIES            |OMAHA NE                                ||I
SCOTT|KNUDSEN|99FIS08041|2000-02-22|MICKLIN HOME INMPROVEMENT     |OMAHA NE                                ||I
SCOTT|KNUDSEN|99FIS08041|2000-02-22|MORTGAGE EXPRESS INC          |OMAHA NE                                ||I
SCOTT|KNUDSEN|99FIS08041|2000-02-22|FIRST NATL BANK OF OMAHA      |OMAHA NE                                ||F
SCOTT|KNUDSEN|99FIS08041|2000-02-22|US BANK                       |OMAHA NE                                ||F
LEE RAY|EDENS|99FIS08043|2000-02-22|FARM                          |                                        ||I
LEE RAY|EDENS|99FIS08043|2000-02-22|SOCIAL SECURITY               |                                        ||I
LEE RAY|EDENS|99FIS08043|2000-02-22|US BANK                       |SCOTTSBLUFF NE                          ||F
LEE RAY|EDENS|99FIS08043|2000-02-22|US BANK                       |SCOTTSBLUFF NE                          ||C
LEE RAY|EDENS|99FIS08043|2000-02-22|FORD CREDIT                   |CHEYENNE WY                             ||C
LEE RAY|EDENS|99FIS08043|2000-02-22|KAREN HELLING                 |SCOTTSBLUFF NE                          ||C
BILLIE|WOLF|99FIS08044|2000-02-22|WOLF FORD CENTER INC          |710 W HWY 30 KIMBALL NE                 ||I
BILLIE|WOLF|99FIS08044|2000-02-22|WOLF AUTOMOTIVE CENTER        |601 W HWY 30 KIMBALL NE                 ||I
