Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING CO.|99CON00807|2004-09-27|CORIEJ  |2004-09-23|2004-09-22|6840205|C|          ||
EHRHART GRIFFIN & ASSOCIATES|99CUA02912|2012-10-29|nadc06|2012-10-26|2012-10-24|8720115|C|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|2012-11-19|nadc06|2012-11-13|2012-11-08|8730243|L|||
PAPILLION-LAVISTA EDUCATION ASSOCIATION|99CUA02319|2012-11-19|nadc06|2012-11-13|2012-11-09|8740004|L|||
SELDIN COMPANY|99CUA00223|2013-03-25|nadc06|2013-03-22|2013-03-21|8840173|C|||
YAHOO! INC.|08CUA05263|2013-01-14|nadc06|2013-01-10|2013-01-07|8750170|C|||
SWAIN CONSTRUCTION INC.|99CUA03031|2013-03-05|nadc06|2013-02-27|2013-02-26|8800194|C|||
AMERICA FIRST SERVICE CORP.|99CUA02832|2013-05-13|nadc06|2013-05-06|2013-05-03|8910055|C|||
BASIN ELECTRIC POWER COOPERATIVE  PAC C00220269|06CUA03927|2013-07-01|nadc01|2013-06-28|2013-06-28|8930008|C|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|2013-07-15|nadc01|2013-07-10||8930084|C|||
DELL ENTERPRISES INC.|08CUA05731|2013-08-12|nadc01|2013-08-07|2013-08-06|8930176|C|||
EHPV LOTTERY SERVICES LLC|08CUA04940|2013-11-12|nadc01|2013-11-08|2013-11-07|8950033|C|||
PEETZ & COMPANY|05CUA03226|2013-11-12|nadc01|2013-11-08||8950045|C|||
JENSEN ROGERT ASSOCIATES, INC.|99CUA00066|2013-11-12|nadc01|2013-11-08|2013-11-08|8950036|C|||
CONAGRA FOODS, INC.|99CUA00108|2014-06-02|nadc02|2014-02-07||9010148|C|||
TYSON FOODS, INC.|99CON06054|2014-02-24|nadc01|2014-02-19|2014-02-19|9030012|C|||
TENASKA, INC.|99CUA00714|2014-03-10|nadc01|2014-03-04|2014-03-04|9050196|C|||
HDR, INC.|99CUA00046|2014-05-13|nadc01|2014-05-08|2014-05-07|9150079|C|||
LUND COMPANY INVESTMENTS, INC.|99CUA01975|2014-05-13|nadc01|2014-05-07|2014-05-06|9150091|C|||
CERTIFIED PROPERTY MANAGEMENT|14CUA07873|2014-05-27|nadc01|2014-05-22|2014-05-21|9160064|C|||
SECURITY FIRST BANK|06CUA03429|2014-06-09|nadc01|2014-06-05|2014-06-05|9160219|C|||
POLISHED PROPERTIES, LLC|14CUA08106|2014-07-21|nadc01|2014-07-18|2014-06-17|9190089|C|||
RUTT'S HEATING & A/C, INC.|10CUA06450|2014-08-04|nadc06|2014-07-31|2014-07-30|9190181|C|||
I.B.E.W. LOCAL UNION 1521  |99CUA00397|2014-11-10|nadc06|2014-11-05||9250249|L|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|2014-11-18|nadc06|2014-11-10||9260108|C|||
HUSCH BLACKWELL LLP|09CUA05936|2014-12-10|nadc02|2014-12-03|2014-12-03|9260207|LLP|||
TK STABLES LLC|14CUA07902|2014-12-08|nadc06|2014-12-05|2014-12-02|9260220|LLC|||
G-J, INC. DBA STERLING DISTRIBUTING CO.|06CUA03917|2014-12-19|nadc01|2006-05-05|2006-05-05|7300011|C|||
G-J, INC. DBA STERLING DISTRIBUTING CO.|06CUA03917|2014-12-19|nadc01|2006-10-10|2006-10-10|7370118|C|||
AMERICAN COMMUNICATIONS GROUP, INC.|99CUA02458|2015-01-14|nadc06|2015-01-06||9280001|C|||
WESTSIDE COMMUNITY SCHOOLS FOUNDATION, INC.|08CUA04711|2015-04-20|nadc06|2015-04-13|2015-04-10|9410090|C|||
M.E. COLLINS CONTRACTING CO. INC.|99CON01414|2012-07-09|nadc06|2012-07-05|2012-07-02|8680211|C|||
EQUITABLE BANK|99CON07337|2012-08-07|nadc06|2012-08-03|2012-08-01|8690123|C|||
HEADWIND CONSUMER PRODUCTS|14CUA07870|2015-01-14|nadc06|2015-01-09|2015-01-07|9280010|C|||
LACY CONSTRUCTION COMPANY|99CUA01135|2012-09-10|nadc06|2012-09-06|2012-09-05|8700048|C|||
GREAT WESTERN BANK (GI)|12CUA07054|2012-09-10|nadc06|2012-09-06|2012-09-05|8700038|C|||
JEO CONSULTING GROUP INC|99CON06872|2012-10-01|nadc06|2012-09-28|2012-09-26|8700142|C|||
DINGMAN'S COLLISION CENTER |13CUA07356|2013-05-28|nadc06|2013-05-20|2013-05-17|8910250|C|||
TIME WARNER CABLE (NE)|99CON07750|2013-01-08|nadc06|2013-01-04|2013-01-03|8750012|C|||
TAGGE-RUTHERFORD GROUP, INC.|99CUA00256|2013-01-22|nadc06|2013-01-14|2013-01-10|8760147|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|2013-01-28|nadc06|2013-01-24||8770004|C|||
HAWKINS CONSTRUCTION COMPANY|99CUA00109|2013-03-06|nadc04|2013-01-31||8770200|C|||
SEE THE TRAINER|13CUA07243|2013-02-19|nadc06|2013-02-11|2013-02-07|8780217|C|||
MUTUAL OF OMAHA INSURANCE COMPANY (PLAZA 68175)|99CUA00683|2013-03-12|nadc06|2013-03-04|2013-03-01|8820041|C||50 Hours of personal service of two employees in connection with the administration of IMPAC, a separate segregated political fund. |
Z FAMILY PRACTICE/ZIAD ZAWAIDEH|13CON19080|2013-03-18|nadc06|2013-03-11|2013-03-08|8830106|C|||
WEST CORPORATION|99CON04633|2013-04-29|nadc06|2013-04-22|2013-04-19|8890211|C|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|2013-09-03|nadc01|2013-08-26||8930245|C|||
LAMP, RYNEARSON, & ASSOCIATES, INC.|99CUA02687|2013-09-03|nadc01|2013-08-26||8930247|C|||
L & L CUSTOM BUILDERS INC.|13CUA07247|2013-09-03|nadc01|2013-08-28|2013-08-27|8930246|C|||
EBAY, INC.|99CUA03091|2013-09-16|nadc01|2013-09-10||8940091|C|||
E & A CONSULTING GROUP, INC.                |99CUA00220|2013-11-18|nadc01|2013-11-12|2013-11-09|8950069|C|||
AT & T, INC.|08CUA05160|2015-09-03|nadc05|2013-11-12|2013-11-07|8950064|C|||
BROCK LAW OFFICES, PC, LLO|14CUA07803|2014-03-03|nadc01|2014-02-25|2014-02-24|9030188|C|||
WIEGERT PROPERTIES, LLC|11CUA06826|2014-04-28|nadc01|2014-04-24|2014-04-23|9130017|C|||
PANORAMA POINT PARTNERS, LLC|14CUA07958|2014-05-07|nadc01|2014-04-29|2014-04-25|9130196|C|||
ROY'S GRAND DODGE CHRYSLER JEEP|10CUA06389|2014-05-07|nadc01|2014-04-29|2014-04-28|9130202|C|||
PUBLIC RISK MANAGEMENT, INC.|14CUA07908|2014-05-07|nadc01|2014-04-30|2014-04-29|9130199|C|||
GIFFORD REALTY, INC.|12CUA06928|2014-06-16|nadc01|2014-06-10|2014-06-09|9170026|C|||
ERNST AUTO, INC.|99CUA02373|2014-06-25|nadc01|2014-06-19|2014-06-18|9170181|C|||
CH2M HILL ENGINEERS, INC.|99CUA03185|2014-07-07|nadc02|2014-06-27|2014-06-26|9180175|C|||
NE HOSPITAL ASSOCIATION|99CUA00111|2014-08-14|nadc06|2014-08-07||9190238|C|10PAC00164|2014-07-31: OFFICE SUPPLIES AND EXPENSES POSTAGE COPIES CREDIT CARD FEES     2014-07-31: PERSONAL SERVICES CONTINUED MEETING DUE DILIGENCE IT SUPPORT     2014-07-31: PERSONAL SERVICES PROCESS INCOMING CHECKS TRACK CONTRIBUTIONS AP AR     2014-07-31: MEETING AND TRAVEL EXPENSES     |NE HOSPITAL ASSOCIATION PAC
GREAT PLAINS COMMUNICATIONS, INC.|99CUA00093|2014-08-18|nadc06|2014-08-11||9200026|C|||
PEETZ & COMPANY|05CUA03226|2014-09-11|nadc02|2014-09-03|2014-09-02|9200183|C|||
PLUMBERS LOCAL UNION NO. 16 COPE FUND|99CUA00063|2014-10-24|nadc03|2014-08-15|2014-08-14|9200037|L|||
DICON CORPORATION|99CON04335|2014-08-28|nadc02|2014-08-18|2014-08-15|9200077|C|||
AMBASSADOR REAL ESTATE|99CON06664|2014-09-08|nadc06|2014-09-03||9200159|C|||
HAWKINS CONSTRUCTION COMPANY|99CUA00109|2014-09-08|nadc06|2014-09-03||9200169|C|||
I.B.E.W. LOCAL UNION 1521  |99CUA00397|2014-09-15|nadc06|2014-09-08||9200226|L|||
EXECUTIVE TRAVEL, INC.|99CUA01626|2014-09-15|nadc06|2014-09-10|2014-09-09|9200218|C|||
I.B.E.W. LOCAL UNION NO. 763|99CUA01906|2014-09-29|nadc06|2014-09-22|2014-09-19|9210093|L|||
PINNACLE BANK |12CON18431|2014-09-29|nadc06|2014-09-22|2014-09-01|9210097|C|||
INTERNATIONAL ASSN OF FIRE FIGHTERS LOCAL 644|14CUA08075|2014-10-24|nadc02|2014-10-06|2014-10-06|9220208|L|||
KEIM FARM EQUIPMENT, INC.|14CON22019|2014-10-17|nadc06|2014-10-08|2014-10-07|9220232|C|||
AMBASSADOR REAL ESTATE|99CON06664|2014-11-10|nadc06|2014-11-04||9250224|C|||
INTERNATIONAL ASSN OF FIRE FIGHTERS LOCAL 644|14CUA08075|2014-11-10|nadc06|2014-11-04||9250247|L|||
HUSCH BLACKWELL LLP|09CUA05936|2015-03-17|nadc05|2014-12-03|2014-12-03|9260208|LLP|||
CONAGRA FOODS, INC.|99CUA00108|2015-03-26|nadc02|2015-03-09|2015-03-09|9350223|C|||
PDM, INC.|99CUA00112|2012-09-10|nadc06|2012-09-05||8700056|C|||
BAHR VERMEER AND HAECKER ARCHITECTS, LTD|99CUA02433|2012-10-09|nadc06|2012-10-04|2012-10-03|8700212|C|||
I.B.E.W. LOCAL UNION NO. 763|99CUA01906|2013-01-23|nadc01|2012-10-15|2012-10-12|8710245|C|||
DOWNTOWN CENTER, LLC |12CUA07132|2012-10-29|nadc06|2012-10-26|2012-10-24|8720114|C|||
GREAT PLAINS COMMUNICATIONS, INC.|99CUA00093|2012-11-13|nadc06|2012-11-07||8730194|C|||
EHPV LOTTERY SERVICES LLC|08CUA04940|2012-11-13|nadc06|2012-11-09|2012-11-07|8730192|C|||
IDEA BANK MARKETING|12CUA07030|2012-12-17|nadc06|2012-12-10|2012-11-30|8740125|C|||
PROGRESSIVE PROTEIN LLC|13CUA07217|2013-01-28|nadc06|2012-12-26|2012-12-21|8770006|C|||
DARLAND CONSTRUCTION CO.|99CUA01785|2013-03-18|nadc06|2013-03-12|2013-03-11|8830092|C|||
A.C. NELSEN ENTERPRISES, INC.|13CUA07212|2013-04-08|nadc02|2013-03-25|2013-03-23|8870036|C|||
HEALTH CARE INFORMATION SYSTEMS|13CUA07376|2013-07-15|nadc01|2013-07-11|2013-07-09|8930073|C|||
CHIEF INDUSTRIES, INC.|99CUA00118|2013-05-13|nadc06|2013-05-06|2013-05-03|8910058|C|||
SILVERSTONE GROUP|99CUA02541|2013-07-29|nadc01|2013-07-23|2013-07-22|8930123|C|||
PEETZ & COMPANY|05CUA03226|2013-09-30|nadc01|2013-09-26||8940157|C|||
NE STATE EDUCATION ASSOCIATION|99CUA00350|2013-11-12|nadc01|2013-11-07||8950042|L|||
OLSSON ASSOCIATES|99CON00595|2014-02-06|nadc01|2014-01-29|2014-01-28|9000151|C|||
DLR GROUP, INC.|99CUA00678|2013-12-09|nadc01|2013-12-06|2013-12-05|8950164|C|||
FRATERNAL ORDER OF POLICE NO. 8|99CUA00181|2014-02-10|nadc01|2014-02-06||9010150|L|||
SULLIVAN PHOTOGRAPHY LLC|14CUA07568|2014-02-10|nadc01|2014-02-07|2014-02-07|9010167|C|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|2014-02-25|nadc02|2014-02-11|2014-02-10|9020093|C|||
STALNAKER, BECKER & BURESH PC|14CUA07751|2014-03-03|nadc01|2014-02-28|2014-02-27|9030206|C|||
YAHOO! INC.|08CUA05263|2014-03-10|nadc01|2014-03-06|2014-03-06|9050200|C|||
OMAHA TITLE & ESCROW, INC.|99CON04768|2014-03-31|nadc01|2014-03-26|2014-03-25|9090161|C|||
RVW, INC.|99CUA02392|2014-04-07|nadc01|2014-04-01|2014-03-31|9110048|C|||
GARNER INDUSTRIES, INC.|99CUA02480|2014-04-07|nadc01|2014-04-04|2014-04-03|9110023|C|||
WATERMEIER FARMS, INC.|12CUA06990|2014-04-08|nadc05|2013-01-08|2013-01-08|8750168|C|||
GREATER OMAHA CHAMBER OF COMMERCE|99CUA00921|2014-04-24|nadc01|2014-04-17||9120183|I|||
CONSORTIA CONSULTING|08CUA04750|2014-05-13|nadc01|2014-05-06||9150063|C|||
TRI-COUNTY COMPANY|14CUA07974|2014-11-04|nadc04|2014-05-27|2014-05-23|9160153|C|||
HUSCH BLACKWELL LLP|09CUA05936|2014-06-02|nadc01|2014-05-27||9160139|C|||
SYDNEY INVESTMENTS LLC |99CUA03184|2014-06-09|nadc01|2014-06-02|2014-05-30|9160221|C|||
BROMM & ASSOCIATES, LLC|12CUA06884|2014-06-09|nadc01|2014-06-03|2014-06-02|9160189|C|||
H & H CHEVROLET, LLC|99CUA00481|2014-07-07|nadc01|2014-06-30||9180219|C|||
KIEWIT CORPORATION|99CUA00081|2014-07-07|nadc01|2014-06-30|2014-06-27|9180222|C|| |
UPSTREAM BREWING COMPANY LLC|13CUA07385|2014-08-11|nadc02|2014-07-28|2014-07-25|9190184|C|||
VERDIGRE LAND & WIND PARTNERS LLC|14CUA07980|2014-08-04|nadc06|2014-07-31|2014-07-09|9190185|C|||
NE HEALTH CARE ASSOCIATION |99CON02082|2014-08-14|nadc06|2014-08-06||9190237|I||2014-07-31: STAFF SUPPORT, AP/AR     2014-07-31: POSTAGE     2014-07-31: OFFICE SUPPLIES, ENVELOPES     2014-07-31: CREDIT CARD FEES     |
GENERAL COLLECTION CO., INC.|08CUA04712|2012-08-07|nadc06|2012-08-03|2012-08-01|8690127|C|||
REPUBLIC NATIONAL DISTRIBUTING CO. - NE|08CUA05076|2012-09-04|nadc06|2012-08-29|2012-08-29|8700018|C|||
FIVE POINTS BANK - G.I.|99CUA00159|2012-09-10|nadc06|2012-09-04|2012-08-31|8700036|C|||
INSUR, INC.|12CUA07072|2012-10-09|nadc06|2012-10-05|2012-10-03|8700233|C|||
HEARTLAND AG|12CUA07073|2012-10-09|nadc06|2012-10-05|2012-10-03|8700231|C|||
MAKOVICKA / SYLLIAASEN P.C. |12CUA07071|2012-11-19|nadc06|2012-11-13|2012-11-08|8730250|C|||
RESEARCH NEBRASKA, INC.|10CUA06473|2012-11-19|nadc06|2012-11-13|2012-11-10|8740006|C|||
FUCINARO EXCAVATING CO., INC.|99CUA00816|2012-11-27|nadc06|2012-11-21|2012-11-19|8740035|C|||
DOUBLE EAGLE BEVERAGE LLC|99CON07447|2012-12-03|nadc06|2012-11-28|2012-11-28|8740063|C|||
BISHOP BUSINESS|12CUA07173|2012-12-03|nadc06|2012-11-29|2012-11-27|8740062|C|||
HOME BUILDERS ASSOCIATION OF LINCOLN|99CUA01277|2013-03-12|nadc06|2013-03-08|2013-03-08|8820032|I|||
BRONCO'S LAND COMPANY|99CUA00080|2013-04-03|nadc06|2013-03-26|2013-03-26|8870038|C|||
WEST CORPORATION|99CON04633|2013-04-29|nadc06|2013-04-22|2013-04-19|8890212|C|||
K & Z DIST. COMPANY |99CON01731|2013-05-07|nadc06|2013-05-02|2013-05-01|8900124|C|||
HOUSLEY BROTHERS, INC.|13CUA07346|2013-05-28|nadc06|2013-05-20|2013-05-18|8920003|C|||
TEAMSTERS JOINT COUNCIL NO 554 / 81 DRIVE|99CUA00090|2013-06-10|nadc01|2013-06-05||8920113|L|||
FIRST STATE BANK (FILLEY)|13CON19382|2013-06-10|nadc01|2013-06-06|2013-06-05|8920100|C|||
SAN PATRICIO, INC.|13CUA07336|2013-07-01|nadc01|2013-06-24|2013-06-24|8930014|C|||
INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS #28 |99CUA02195|2013-07-01|nadc01|2013-06-25|2013-06-21|8930012|L|||
COX COMMUNICATIONS (KS)|13CUA07224|2013-07-08|nadc01|2013-07-03|2013-07-01|8930034|C|||
CONCENTRIC CORPORATION|13CUA07367|2013-07-15|nadc01|2013-07-11|2013-07-09|8930071|C|||
SWAIN CONSTRUCTION INC.|99CUA03031|2013-09-09|nadc01|2013-09-06|2013-09-04|8940059|C|||
OMAHA EXPOSITION & RACING DBA HORSEMENS PARK|99CUA02308|2013-09-09|nadc01|2013-09-06|2013-09-04|8940054|C|||
BOYD JONES CONSTRUCTION CO|08CUA05080|2013-10-07|nadc01|2013-09-30|2013-09-27|8940174|C|||
I.B.E.W. LOCAL UNION 1483|99CUA03061|2014-08-22|nadc05|2014-02-05|2014-02-04|9010156|L|||
MONSANTO COMPANY (MO)|99CUA01077|2014-03-03|nadc01|2014-02-24|2014-02-20|9030198|C|||
E ENERGY ADAMS, LLC|09CUA06358|2014-04-07|nadc01|2014-04-03|0214-04-02|9110020|C|||
HORACIO WHEELOCK LAW OFFICES |07CUA04566|2014-04-18|nadc01|2014-04-07|2014-04-04|9110193|C|||
JAG INVESTMENTS, LLC|14CUA07897|2014-04-28|nadc01|2014-04-23||9130004|C|||
PEETZ & COMPANY|05CUA03226|2014-05-07|nadc01|2014-04-30||9130197|C|||
COMMERCIAL INVESTMENT PROPERTIES, INC.|99CUA01534|2014-05-09|nadc01|2014-05-09|2014-05-07|0|C|||
E. I. DU PONT DE NEMOURS COMPANY|99CUA01268|2014-05-13|nadc01|2014-05-09|2014-05-09|9150069|C|||
HOFELING ENTERPRISES, INC.|10CUA06448|2014-06-30|nadc01|2014-06-23||9180181|C|||
KNOWLES LAW FIRM, LLP|14CUA07924|2014-06-25|nadc01|2014-06-18|2014-06-17|9170185|C|||
LEGALZOOM.COM INC.|13CUA07483|2014-11-20|nadc05|2014-06-23|2014-06-18|9180183|C|||
CASSLING DIAGNOSTIC IMAGING, INC. D/B/A CASSLING|13CUA07548|2014-06-30|nadc01|2014-06-25|2014-06-24|9180173|C|||
CUBBY'S, INC.|99CUA01795|2014-07-14|nadc02|2014-06-30|2014-06-27|9180215|C|||
STRATEGIC PLANNING PARTNERS|10CUA06535|2014-07-14|nadc01|2014-07-07|2014-07-03|9190049|C|||
CLINE, WILLIAMS, WRIGHT, JOHNSON & OLDFATHER LLP|99CUA00275|2014-07-31|nadc02|2014-07-22|2014-07-21|9190121|C|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|2014-08-14|nadc06|2014-08-04||9190222|C|||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|2014-11-13|nadc01|2006-03-24|2006-03-23|7220086|L|||
AMERICAN COMMUNICATIONS GROUP, INC.|99CUA02458|2014-08-14|nadc06|2014-08-08||9190211|C|||
COMMUNITY INSURANCE GROUP, INC.|14CUA08067|2014-08-14|nadc06|2014-08-08|2014-08-07|9190215|C|||
WALTER'S COMPANY, INC|06CUA03607|2014-10-07|nadc06|2014-10-02|2014-10-01|9210235|C|||
AMERICAN COMMUNICATIONS GROUP, INC.|99CUA02458|2014-10-30|nadc06|2014-10-20||9240017|C|||
MERCK & COMPANY INC.|99CUA00962|2014-11-18|nadc06|2014-11-10||9260088|C|||
L C DEVELOPMENT CO.|99CUA00643|2014-11-17|nadc01|1998-11-06|1998-11-05|5520038|C|||
MARTIN MARIETTA MATERIALS|06CUA03628|2014-11-18|nadc01|2000-11-27|2000-11-22|6010171|C|||
NEBRASKA HOMES |99CON07832|2014-11-19|nadc01|2005-02-02|2005-02-01|6920119|C|||
CONAGRA FOODS, INC.|99CUA00108|2014-11-24|nadc02|2014-11-10|2014-11-05|9260066|C|||
RIGHTWAY, INC.|09CUA06356|2014-12-01|nadc06|2014-11-24||9260178|C|||
RAI SERVICES - REYNOLDS AMERICAN INC.|07CUA04650|2014-12-03|nadc01|2013-09-04||8940056|C|||
FREMONT MOTOR SCOTTSBLUFF LLC|14CUA08230|2015-01-21|nadc06|2015-01-15|2015-01-13|9290022|LLC|||
BOSSELMAN ENERGY, INC.|99CON08280|2012-09-10|nadc06|2012-09-06|2012-09-05|8700031|C|||
LOVE SIGNS, INC.|08CUA05057|2012-11-13|nadc06|2012-11-08|2012-11-06|8730199|C|||
AYARS & AYARS, INC.|99CUA02611|2013-02-11|nadc06|2013-02-04|2013-02-01|8780086|C|||
MCGREGOR INTERESTS, INC.|99CUA00431|2013-02-25|nadc06|2013-02-20|2013-02-19|8790162|C|||
KUBAT CUSTOM HEALTH CARE|99CON07209|2013-03-05|nadc06|2013-02-27|2013-02-26|8800186|C|||
DLR GROUP, INC.|99CUA00678|2013-03-12|nadc06|2013-03-06|2013-03-05|8820025|C|||
H & H CHEVROLET, LLC|99CUA00481|2013-04-08|nadc06|2013-04-03||8880168|C|||
O'HARA, LINDSAY & ASSOCIATES, INC.|99CUA00069|2013-04-08|nadc06|2013-04-03||8880180|C|||
CELEBRITY HOMES, INC.|99CUA00733|2013-04-29|nadc06|2013-04-22|2013-04-19|8890191|C|||
SMG |13CUA07350|2013-05-13|nadc06|2013-05-09|2013-05-09|8910087|C|||
LUND COMPANY, THE|99CUA00458|2013-05-20|nadc06|2013-05-13|2013-05-10|8910191|C|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|2013-06-24|nadc01|2013-06-20|2013-06-18|8920202|L|||
KIEWIT CORPORATION|99CUA00081|2013-10-15|nadc01|2013-10-09|2013-10-08|8940203|C|||
RUNZA NATIONAL, INC.|06CUA03726|2014-01-13|nadc01|2014-01-07|2014-01-06|8970105|C|||
CLARK ARCHITECTS COLLABORATIVE|14CUA07730|2014-02-10|nadc01|2014-02-03|2014-01-31|9010146|C|||
F MURDOCH RANCH & FARM INC.|14CUA07673|2014-01-27|nadc01|2014-01-23|2014-01-22|8980218|C|||
GREAT PLAINS COMMUNICATIONS, INC.|99CUA00093|2014-03-10|nadc01|2014-03-06||9050167|C|||
I.B.E.W. LOCAL UNION NO. 763|99CUA01906|2014-03-25|nadc01|2014-03-18|2014-03-17|9080026|L|||
CENTRAL PARTS &AMP; MACHINE, INC.|14CUA07768|2014-03-31|nadc01|2014-03-28|2014-03-22|9090142|C|||
CREDIT MANAGEMENT SERVICES, INC.|99CON07461|2014-05-19|nadc01|2014-05-12|2014-05-08|9150219|C|||
ON TRACK|14CUA07987|2014-05-19|nadc01|2014-05-15||9150233|C|||
GOEKING, INC.|14CON21223|2014-05-19|nadc01|2014-05-16|2014-05-15|9150223|C|||
AKKASE - OMAHA LLC|14CUA07982|2014-06-02|nadc01|2014-05-30|2014-05-28|9160129|C|||
SOLOMON PLUMBING COMPANY|14CUA08007|2014-06-25|nadc01|2014-06-20|2014-06-18|9170197|C|||
COX NEBRASKA TELCOM, L.L.C.|07CUA04648|2014-07-14|nadc02|2014-06-30|2014-06-26|9180214|C|||
O'HARA, LINDSAY & ASSOCIATES, INC.|99CUA00069|2014-07-14|nadc01|2014-07-09||9190044|C|||
SEATON PUBLISHING CO. INC.|14CUA08118|2014-07-28|nadc06|2014-07-25|2014-07-24|9190139|C|||
TAYLOR OIL COMPANY INC.|99CUA00619|2014-08-11|nadc02|2014-07-30|2014-07-09|9190182|C|||
NE PRINTING CENTER, INC.|06CUA03535|2014-08-25|nadc06|2014-08-19|2014-08-18|9200094|C|||
WINDLAB DEVELOPMENTS USA LTD|14CUA07981|2014-08-04|nadc06|2014-07-31|2014-07-02|9190189|C|||
AMBASSADOR REAL ESTATE|99CON06664|2014-09-02|nadc06|2014-08-25||9200124|C|||
HDR, INC.|99CUA00046|2014-09-17|nadc02|2014-09-09|2014-09-05|9200222|C|||
HOWARD COUNTY LAND AND CATTLE CO.|99CUA00447|2014-09-17|nadc02|2014-09-09|2014-09-08|9200224|C|||
OMAHA POLICE OFFICERS ASSN/OMAHA POLICE UNION 101 |99CUA00138|2014-11-10|nadc06|2014-11-07|2014-11-06|9260016|L|||
KELLEY &  JERRAM PC LLO|08CUA04796|2014-09-15|nadc06|2014-09-11|2014-09-11|9200228|C|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|2014-10-17|nadc06|2014-10-09||9220198|C|||
RAI SERVICES - REYNOLDS AMERICAN INC.|07CUA04650|2014-12-03|nadc01|2013-07-05||8930042|C|||
PEETZ & COMPANY|05CUA03226|2014-10-30|nadc06|2014-10-22||9240036|C|||
NOVARTIS|99CUA00472|2014-11-25|nadc02|2014-11-12|2014-11-10|9260095|C|||
VIGILNET AMERICA LLC|13CUA07339|2014-11-18|nadc06|2014-11-12|2014-11-10|9260110|LLC|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|2014-12-08|nadc06|2014-12-05||9260202|C|||
PIERCE TELEPHONE COMPANY INC.|99CUA00958|2014-12-24|nadc02|2014-12-19|2014-12-18|9270039|C|||
D.A. DAVIDSON & COMPANY|99CON08453|2015-01-05|nadc06|2014-12-31||9270088|C|||
TIME WARNER CABLE (NE)|99CON07750|2015-01-21|nadc06|2015-01-12|2015-01-09|9290035|C|||
HAMPTON ENTERPRISES, INC.|99CUA02490|2015-01-21|nadc02|2015-01-06|2014-01-05|9280008|C|||
NO DO ZESTO|14CUA08164|2015-03-03|nadc06|2015-02-24|2015-02-24|9330198|LLC|||
JEO CONSULTING GROUP INC|99CON06872|2015-03-10|nadc06|2015-03-06|2015-03-04|9340183|C|||
WAITT OUTDOOR, LLC|99CUA03040|2015-03-24|nadc06|2015-03-18|2015-03-16|9370021|C|||
PARSONS BRINCKERHOFF, INC. |05CUA03333|2015-05-04|nadc06|2015-05-01||9420041|C|||
THIELE GEOTECH INC.|99CUA01911|2012-09-24|nadc06|2012-09-19||8700126|C|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|2012-10-09|nadc06|2012-10-01||8700225|C|||
WERNER ENTERPRISES, INC.|99CUA00553|2012-10-15|nadc06|2012-10-11|2012-10-09|8710216|C|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|2012-11-19|nadc06|2012-11-13|2012-11-08|8730244|L|||
ARCHER DANIELS MIDLAND COMPANY|99CUA01859|2013-02-04|nadc06|2013-02-01|2013-02-01|8770195|C|||
NE HOSPITAL ASSOCIATION|99CUA00111|2012-12-10|nadc06|2012-12-06||8740091|C|10PAC00164|2012-11-30: PERSONAL SERVICES PROCESS INCOMING CHECKS TRACK CONTRIBUTIONS AP AR     2012-11-30: MEETING AND TRAVEL EXPENSES     2012-11-30: OFFICE SUPPLIES AND EXPENSES POSTAGE COPIES CREDIT CARD FEES     2012-11-30: PERSONAL SERVICES CONTINUED MEETINGS DUE DILIGENCE IT SUPPORT     |NE HOSPITAL ASSOCIATION PAC
NP DODGE COMPANY|99CUA00861|2013-04-18|nadc01|2013-02-27|2013-02-27|8800190|C|||
DENNIS D. WEISS, ORTHODONTIST PC|05CON08601|2013-02-19|nadc06|2013-02-13|2013-02-13|8780209|C|||
SELDIN COMPANY|99CUA00223|2013-05-13|nadc06|2013-05-08|2013-05-06|8910088|C|||
ENTERTAINMENT SOFTWARE ASSOCIATION|06CUA03873|2013-07-08|nadc01|2013-07-05|2013-06-28|8930036|I|||
GIS WORKSHOP, INC.|13CUA07414|2013-09-09|nadc01|2013-09-06|2013-09-06|8940031|C|||
VIGILNET AMERICA LLC|13CUA07339|2013-11-20|nadc02|2013-11-08|2013-11-07|8950051|C|||
ROBINSON ELECTRIC, INC.|14CUA07663|2014-01-27|nadc01|2014-01-21|2014-01-12|8980224|C|||
