Form A1 ID Number|Date Received|Candidate ID|Candidate Last Name|Candidate First Name|Candidate Middle Initial|Support/Oppose|Office Sought|Office Title|Office Description
99CAC00633|2002-11-14|99FIS09275|ALLYN|CAL| |0|CITY COUNCIL-NORFOLK                              |CITY COUNCIL|NORFOLK
99CAC00636|2002-12-24|99FIS09277|MOSSEY|RAYMOND|F|0|03-LEGISLATURE                                    |03|LEGISLATURE
99CAC00634|2002-11-20|99FIS09278|STRAWN|JOHN| |0|CITY COUNCIL, WARD IV-PAPILLION                   |CITY COUNCIL, WARD IV|PAPILLION
99CAC00635|2002-12-16|99FIS09284|STRAND|JIM| |0|CITY COUNCIL DISTRICT #03-LINCOLN                 |CITY COUNCIL DISTRICT #03|LINCOLN
99PAC00132|2003-05-05|99FIS09284|STRAND|JIM| |0|CITY COUNCIL DISTRICT #03-LINCOLN                 |CITY COUNCIL DISTRICT #03|LINCOLN
99CAC00643|2003-03-31|99FIS09298|JOHNSON|KEVIN| |0|CITY COUNCIL DISTRICT #02-LINCOLN                 |CITY COUNCIL DISTRICT #02|LINCOLN
99PAC00132|2003-05-05|99FIS09306|BECK|SANINE|S|0|CITY COUNCIL DISTRICT #04-LINCOLN                 |CITY COUNCIL DISTRICT #04|LINCOLN
08CAC01111|2008-04-08|99FIS09358|HADLEY|GALEN|D|0|37|37|LEGISLATURE
99CAC00645|2003-09-03|99FIS09389|SHANNON|PATRICK|M|0|45-LEGISLATURE                                    |45|LEGISLATURE
99CAC00612|2002-07-02|99FIS09396|GROLLMES|TIM| |0|SCHOOL BOARD DISTRICT #07-OMAHA                   |SCHOOL BOARD DISTRICT #07|OMAHA
99CAC00609|2002-06-21|99FIS09399|CAVANAUGH|TIM| |0|AT LARGE-METROPOLITAN UTILITIES DISTRICT          |AT LARGE|METROPOLITAN UTILITIES DISTRICT
99CAC00647|2003-11-06|99FIS09421|FLOOD|MICHAEL|J|0|19-LEGISLATURE                                    |19|LEGISLATURE
99CAC00579|2002-02-04|99FIS08639|FRIEND|MICHAEL|J|0|10-LEGISLATURE                                    |10|LEGISLATURE
99CAC00577|2002-01-28|99FIS08655|LEAHY|MIKE| |0|COUNTY COMMISSIONER DIST. #02-DOUGLAS             |COUNTY COMMISSIONER DIST. #02|DOUGLAS
99CAC00583|2002-02-25|99FIS08671|OJEDA|TONY|J|0|30|30|LEGISLATURE
99CAC00578|2002-01-30|99FIS08678|SCHORR|DEBRA| |0|COUNTY COMMISSIONER DIST. #03-LANCASTER           |COUNTY COMMISSIONER DIST. #03|LANCASTER
99CAC00600|2002-05-02|99FIS08699|THORSON|DONNIE|C|0|COUNTY SHERIFF-MADISON                            |COUNTY SHERIFF|MADISON
99CAC00604|2002-05-13|99FIS08709|JAKSICH|REJEAN|M|0|COUNTY CLERK OF DISTRICT COURT-SARPY              |COUNTY CLERK OF DISTRICT COURT|SARPY
99CAC00602|2002-05-08|99FIS08715|COMBS|JEANNE|M|0|32-LEGISLATURE                                    |32|LEGISLATURE
99CAC00617|2002-08-29|99FIS08728|SULLIVAN|BRICE|J|0|26-LEGISLATURE                                    |26|LEGISLATURE
99CAC00628|2002-10-28|99FIS08748|ROSBERG|PAUL|A|0|GOVERNOR-GOVERNOR                                 |GOVERNOR|GOVERNOR
08CAC01194|2008-09-22|99FIS08756|SYNOWIECKI|JOHN|F|0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
99CAC00584|2002-02-28|99FIS08756|SYNOWIECKI|JOHN|F|0|07-LEGISLATURE                                    |07|LEGISLATURE
15CAC02082|2015-05-18|99FIS08756|SYNOWIECKI|JOHN|F|0|07|07|LEGISLATURE
99CAC00605|2002-05-21|99FIS08771|PENDRELL|TIM|C|0|06-LEGISLATURE                                    |06|LEGISLATURE
99CAC00594|2002-04-04|99FIS08777|BIBA|DAVID|J|0|32-LEGISLATURE                                    |32|LEGISLATURE
99CAC00598|2002-04-29|99FIS08788|IMES|KANDRA|S|0|07-STATE BOARD OF EDUCATION                       |07|STATE BOARD OF EDUCATION
99CAC00582|2002-02-25|99FIS08821|HAWKS|HOWARD|L|0|02-BOARD OF REGENTS                               |02|BOARD OF REGENTS
14CAC01928|2014-04-21|99FIS08863|HARDING|MARY|A|0|SUBDIVISION #01|SUBDIVISION #01|NEBRASKA PUBLIC POWER DISTRICT
99CAC00589|2002-03-20|99FIS08874|HENDRICKSEN|ROBIN|L|0|COUNTY ASSESSOR-LANCASTER                         |COUNTY ASSESSOR|LANCASTER
99CAC00586|2002-03-01|99FIS08929|WILKEN|DAVID|A|0|AUDITOR OF PUBLIC ACCOUNTS-AUDITOR OF PUBLIC ACCOU|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
99CAC00586|2002-03-01|99FIS08929|WILKEN|DAVID|A|0|AUDITOR OF PUBLIC ACCOUNTS-AUDITOR OF PUBLIC ACCOU|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
99CAC00599|2002-04-29|99FIS08957|KOILE|WILLIAM|A|0|12-LEGISLATURE                                    |12|LEGISLATURE
99CAC00613|2002-07-26|99FIS08969|MENDENHALL|FRANCES|G|0|METROPOLITIAN SUBDIVISION-OMAHA PUBLIC POWER DISTR|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
06CAC00854|2006-04-11|99FIS08976|RITNOUR|RANDALL|R|0|COUNTY ATTORNEY|COUNTY ATTORNEY|GAGE
10CAC01448|2010-04-29|99FIS08976|RITNOUR|RANDALL|R|0|COUNTY ATTORNEY|COUNTY ATTORNEY|GAGE
14CAC01903|1900-01-01|99FIS08982|TINGELHOFF|SCOTT|J|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SAUNDERS
99CAC00613|2002-07-26|99FIS08993|FOSTER|THOMAS|M|0|METROPOLITIAN SUBDIVISION-OMAHA PUBLIC POWER DISTR|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
99CAC00416|1999-11-30|99FIS07901|MONTAG|MATTHEW| |0|COUNTY COMMISSIONER - DIST 01-DOUGLAS             |COUNTY COMMISSIONER DIST. #01|DOUGLAS
99CAC00471|2000-04-24|99FIS07912|BYORTH|ANGELIKA|T|0|29-LEGISLATURE                                    |29|LEGISLATURE
99CAC00490|2000-06-01|99FIS07918|JOHNSON|JEFFERY|A|0|BOARD OF REGENTS - DISTRICT 03-UNIVERSITY OF NEBRA|03|BOARD OF REGENTS
99CAC00425|2000-02-01|99FIS07919|VALENTINE|ROBERT|Y|0|LEGISLATURE - DISTRICT 29-LEGISLATIVE COUNCIL     |29|LEGISLATURE
99CAC00434|2000-03-14|99FIS07922|BURLING|CARROLL|C|0|33-LEGISLATURE                                    |33|LEGISLATURE
99CAC00491|2000-06-02|99FIS07940|TESSMAN|BRIAN|J|0|LEGISLATURE - DISTRICT 33-LEGISLATIVE COUNCIL     |33|LEGISLATURE
99CAC00626|2002-10-23|99FIS07951|MEYER|FREDERIC|C|0|06-STATE BOARD OF EDUCATION                       |06|STATE BOARD OF EDUCATION
08CAC01113|2008-05-06|99FIS07953|RASMUSSEN|GARY|A|0|41|41|LEGISLATURE
99CAC00435|2000-03-15|99FIS07978|PATTON|DOUGLAS|K|0|LEGISLATURE - DISTRICT 45-LEGISLATIVE COUNCIL     |45|LEGISLATURE
12CAC01680|1900-01-01|99FIS07982|ADAMS|REX|A|0|COUNTY SUPERVISOR DISTRICT #06|COUNTY SUPERVISOR DISTRICT #06|GAGE
99CAC00440|2000-03-28|99FIS08308|DOYLE|ALDONA|V|0|COUNTY COMMISSIONER DIST. #04-SARPY               |COUNTY COMMISSIONER DIST. #04|SARPY
99CAC00487|2000-05-16|99FIS08312|BRADLEY|KATHY| |0|DIST. 66 SCHOOL BOARD AT LARGE-OMAHA              |DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
06CAC00819|2006-03-28|99FIS08314|HORNADY|MARGARET| |0|MAYOR|MAYOR|GRAND ISLAND
99CAC00523|2000-10-04|99FIS08366|HATCHER|THERESA|S|0|CITY COUNCIL DISTRICT #02-BELLEVUE                |CITY COUNCIL DISTRICT #02|BELLEVUE
99CAC00526|2000-10-20|99FIS08380|THOMPSON|FRANKLIN|T|0|CITY COUNCIL DISTRICT #06-OMAHA                   |CITY COUNCIL DISTRICT #06|OMAHA
06CAC00929|2006-05-31|99FIS08384|PROKOP|ROBERT|J|0|05|05|BOARD OF REGENTS
12CAC01685|2012-05-15|99FIS08384|PROKOP|ROBERT|J|0|05|05|BOARD OF REGENTS
14CAC01945|2014-05-13|99FIS08384|PROKOP|ROBERT|J|0|05|05|BOARD OF REGENTS
12CAC01710|2012-10-01|99FIS08386|LEAHY|PATRICK| |0|SUBDISTRICT #07|SUBDISTRICT #07|NATURAL RESOURCE DISTRICT
08CAC01205|2008-10-06|99FIS08386|LEAHY|PATRICK| |0|01|01|METRO TECH COMMUNITY COLLEGE
99CAC00530|2000-10-27|99FIS08386|LEAHY|PATRICK| |0|01-METRO TECH COMMUNITY COLLEGE                   |01|METRO TECH COMMUNITY COLLEGE
99CAC00531|2000-11-01|99FIS08390|GARDNER|MELISSA| |0|SUBDISTRICT #07-NATURAL RESOURCE DISTRICT         |SUBDISTRICT #07|NATURAL RESOURCE DISTRICT
10CAC01396|2010-04-26|99FIS08395|LONERGAN|TIM|S|0|10|10|LEGISLATURE
13CAC01766|2013-01-30|99FIS08395|LONERGAN|TIM|S|0|CITY COUNCIL DISTRICT #07|CITY COUNCIL DISTRICT #07|OMAHA
99CAC00552|2001-02-27|99FIS08398|GERNANDT|GARRY|C|0|CITY COUNCIL DISTRICT #04-OMAHA                   |CITY COUNCIL DISTRICT #04|OMAHA
08CAC01312|2008-12-02|99FIS08401|VOKAL, JR.|JAMES|D|0|MAYOR|MAYOR|OMAHA
99CAC00544|2001-01-22|99FIS08401|VOKAL, JR.|JAMES|D|0|CITY COUNCIL DISTRICT #03-OMAHA                   |CITY COUNCIL DISTRICT #03|OMAHA
99CAC00543|2001-01-22|99FIS08402|MAGID|BERNARD| |0|CITY COUNCIL DISTRICT #05-OMAHA                   |CITY COUNCIL DISTRICT #05|OMAHA
99CAC00536|2001-01-01|99FIS08403|LOVE|JAMES|P|0|28-LEGISLATURE                                    |28|LEGISLATURE
99CAC00538|2001-01-05|99FIS08405|RICK|RANGER| |0|08-BOARD OF REGENTS                               |08|BOARD OF REGENTS
99CAC00555|2001-03-21|99FIS08407|DEMPSEY|ROBERT|M|0|CITY COUNCIL DISTRICT #01-OMAHA                   |CITY COUNCIL DISTRICT #01|OMAHA
10CAC01470|2010-07-27|99FIS08414|STOJ|MARK|E|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
99CAC00541|2001-01-25|99FIS08417|BRIGGS|FREDERICK|W|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99PAC00132|2003-05-05|99FIS08418|FRIENDT|GLENN|A|0|MAYOR-LINCOLN                                     |MAYOR|LINCOLN
99CAC00542|2001-01-23|99FIS08418|FRIENDT|GLENN|A|0|MAYOR-LINCOLN                                     |MAYOR|LINCOLN
10CAC01515|2010-11-08|99FIS08419|ROBINSON|MICHAEL|W|0|COUNTY SHERIFF|COUNTY SHERIFF|WASHINGTON
14CAC01943|2014-05-07|99FIS08419|ROBINSON|MICHAEL|W|0|COUNTY SHERIFF|COUNTY SHERIFF|WASHINGTON
12CAC01693|2012-07-16|99FIS08420|WELCH|DANIEL|J|0|MAYOR|MAYOR|OMAHA
99CAC00548|2001-02-12|99FIS08420|WELCH|DANIEL|J|0|CITY COUNCIL DISTRICT #05-OMAHA                   |CITY COUNCIL DISTRICT #05|OMAHA
99CAC00545|2001-01-29|99FIS08421|CARLSON|JON|D|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99CAC00455|1999-12-13|99FIS08422|WINSTROM|ANDREW|L|0|CITY COUNCIL DISTRICT #06-OMAHA                   |CITY COUNCIL DISTRICT #06|OMAHA
99CAC00535|2000-11-06|99FIS08424|WERNER|TERRY|M|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99CAC00559|2001-03-30|99FIS08430|COIT|TERRENCE|A|0|CITY COUNCIL DISTRICT #01-OMAHA                   |CITY COUNCIL DISTRICT #01|OMAHA
99CAC00553|2001-03-09|99FIS08431|GALE|JOHN|A|0|SECRETARY OF STATE-SECRETARY OF STATE             |SECRETARY OF STATE|SECRETARY OF STATE
99CAC00576|2002-01-24|99FIS08432|ROBINSON|TAMI|C|0|COUNTY COMMISSIONER DIST. #03-LANCASTER           |COUNTY COMMISSIONER DIST. #03|LANCASTER
99CAC00547|2001-02-13|99FIS08433|SIGERSON|CHARLES|W|0|CITY COUNCIL DISTRICT #07-OMAHA                   |CITY COUNCIL DISTRICT #07|OMAHA
99CAC00546|2001-02-12|99FIS08435|PRETTYMAN|KEITH|A|0|SCHOOL BOARD - DIST 05-LINCOLN                    |SCHOOL BOARD - DIST 05|LINCOLN
99CAC00549|2001-02-20|99FIS08436|LANGDON|WILLIAM|E|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99CAC00551|2001-02-27|99FIS08439|KOCH|JAMES|R|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99CAC00556|2001-03-27|99FIS08444|COLEMAN|DONALD|L|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99CAC00554|2001-03-22|99FIS08445|ZOZ|PAUL|W|0|COUNTY COMMISSIONER DIST. #03-LANCASTER           |COUNTY COMMISSIONER DIST. #03|LANCASTER
99CAC00557|2001-03-26|99FIS08465|DANEK|KATHY| |0|SCHOOL BOARD - DIST 01-LINCOLN                    |SCHOOL BOARD - DIST 01|LINCOLN
12CAC01643|9999-12-31|99FIS08506|MAYHEW|DON| |0|29|29|LEGISLATURE
99CAC00560|2001-04-30|99FIS08506|MAYHEW|DON| |0|SCHOOL BOARD - DIST 07-LINCOLN                    |SCHOOL BOARD - DIST 07|LINCOLN
99CAC00561|2001-05-09|99FIS08508|NOLAN|MICHAEL| |0|SCHOOL BOARD - DIST 07-LINCOLN                    |SCHOOL BOARD - DIST 07|LINCOLN
99CAC00603|2002-05-09|99FIS08522|STEVENS, JR|RAY|A|0|COUNTY COMMISSIONER DIST. #01-LANCASTER           |COUNTY COMMISSIONER DIST. #01|LANCASTER
99CAC00563|2001-07-17|99FIS08533|DREILING|RENE| |0|STATE TREASURER-STATE TREASURER                   |STATE TREASURER|STATE TREASURER
99CAC00590|2002-03-21|99FIS08537|VAP|GERALD|L|0|05-PUBLIC SERVICE COMMISSION                      |05|PUBLIC SERVICE COMMISSION
99CAC00569|2001-11-08|99FIS08539|MCDONALD|VICKIE|D|0|41-LEGISLATURE                                    |41|LEGISLATURE
99CAC00569|2001-11-08|99FIS08539|MCDONALD|VICKIE|D|0|41-LEGISLATURE                                    |41|LEGISLATURE
99CAC00564|2001-09-25|99FIS08546|KUIPER|BRADLEY|D|0|STATE TREASURER-STATE TREASURER                   |STATE TREASURER|STATE TREASURER
99CAC00527|2000-10-23|99FIS08548|PRICE|THOMAS| |0|SUBDISTRICT #05-NATURAL RESOURCE DISTRICT         |SUBDISTRICT #05|NATURAL RESOURCE DISTRICT
05CAC00763|2005-12-19|99FIS08549|HANSEN|THOMAS|F|0|42|42|LEGISLATURE
99CAC00567|2001-10-24|99FIS08550|CHRISTIANSEN|SAMUEL,III|J|0|COUNTY SHERIFF-DOUGLAS                            |COUNTY SHERIFF|DOUGLAS
99CAC00637|2002-12-31|99FIS08555|MESSMAN|JANET|K|0|COUNTY CLERK-HAMILTON                             |COUNTY CLERK|HAMILTON
99CAC00616|2002-08-20|99FIS08560|WALTERS|SCOTT|A|0|COUNTY SHERIFF-CASS                               |COUNTY SHERIFF|CASS
99CAC00596|2002-04-16|99FIS08588|WICHT|ROBERT|J|0|GOVERNOR-GOVERNOR                                 |GOVERNOR|GOVERNOR
13CAC01836|2013-10-17|99FIS08595|MEISTER|MICHAEL|W|0|48|48|LEGISLATURE
99CAC00571|2002-01-15|99FIS08595|MEISTER|MICHAEL|W|0|ATTORNEY GENERAL-ATTORNEY GENERAL                 |ATTORNEY GENERAL|ATTORNEY GENERAL
10CAC01480|2010-08-04|99FIS08595|MEISTER|MICHAEL|W|0|GOVERNOR|GOVERNOR|GOVERNOR
99CAC00574|2002-01-22|99FIS08635|KOVARIK|JAMES|L|0|18-LEGISLATURE                                    |18|LEGISLATURE
99CAC00574|2002-01-22|99FIS08635|KOVARIK|JAMES|L|0|18-LEGISLATURE                                    |18|LEGISLATURE
99CAC00588|2002-03-15|99FIS09098|BAKER|TOM| |0|DIST. 66 SCHOOL BOARD AT LARGE-OMAHA              |DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
06CAC00801|2006-03-09|99FIS09132|BOND|JERRY|O|0|02|02|LEGISLATURE
99CAC00593|2002-04-01|99FIS09146|VAVRICEK|JAY| |0|MAYOR-GRAND ISLAND                                |MAYOR|GRAND ISLAND
09CAC01387|2009-11-02|99FIS09146|VAVRICEK|JAY| |0|MAYOR|MAYOR|GRAND ISLAND
06CAC00800|2006-03-17|06FIS10292|BROWN|GERALD |D|0|COUNTY SHERIFF|COUNTY SHERIFF|SARPY
06CAC00806|2006-03-17|06FIS10309|FRAZIER|TODD |E|0|06|06|LEGISLATURE
10CAC01468|2010-06-22|06FIS10309|FRAZIER|TODD |E|0|06|06|LEGISLATURE
06CAC00986|2006-10-23|06FIS10320|BABCOCK|MARSHA|L|0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|CASS
06CAC00897|2006-05-02|06FIS10321|DAVIS|JAN|L|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|SARPY
06CAC00821|2006-03-31|06FIS10326|KOWAL|DENA|F|0|COUNTY ASSESSOR|COUNTY ASSESSOR|DOUGLAS
06CAC00881|2006-05-01|06FIS10327|MCCLURE|ALBERT|E|0|30|30|LEGISLATURE
06CAC00845|2006-04-10|06FIS10338|COOLEY|JEFF|L|0|02|02|LEGISLATURE
06CAC00850|2006-04-10|06FIS10352|RUSSELL|CAROL|L|0|08|08|BOARD OF REGENTS
08CAC01114|2008-04-14|06FIS10352|RUSSELL|CAROL|L|0|01|01|METRO TECH COMMUNITY COLLEGE
99CAC00666|2004-03-23|99FIS09437|PAHLS|RICHARD|J|0|31-LEGISLATURE                                    |31|LEGISLATURE
99PAC00137|2004-11-02|99FIS09437|PAHLS|RICHARD|J|0|31-LEGISLATURE                                    |31|LEGISLATURE
13CAC01771|2012-12-19|99FIS09437|PAHLS|RICHARD|J|0|CITY COUNCIL DISTRICT #05|CITY COUNCIL DISTRICT #05|OMAHA
99CAC00670|2004-03-30|99FIS09440|LANGEMEIER|CHRISTOPHER|R|0|23-LEGISLATURE                                    |23|LEGISLATURE
99CAC00663|2004-03-15|99FIS09441|CORNETT|IRENE (ABBIE)|A|0|45|45|LEGISLATURE
12CAC01690|2012-07-02|99FIS09454|NABITY|DAVID|R|0|MAYOR|MAYOR|OMAHA
99CAC00652|2004-01-22|99FIS09455|ZIEGER|RONALD|W|0|01-LEGISLATURE                                    |01|LEGISLATURE
99CAC00665|2004-03-23|99FIS09467|COOKSLEY|KEVIN|T|0|43-LEGISLATURE                                    |43|LEGISLATURE
99CAC00688|2004-05-20|99FIS09468|FROEHLICH|VIRGIL|L|0|SUBDIVISION #10-NEBRASKA PUBLIC POWER DISTRICT    |SUBDIVISION #10|NEBRASKA PUBLIC POWER DISTRICT
99CAC00662|2004-03-12|99FIS09471|HOWARD|GWEN|E|0|09-LEGISLATURE                                    |09|LEGISLATURE
99PAC00137|2004-11-02|99FIS09471|HOWARD|GWEN|E|0|09-LEGISLATURE                                    |09|LEGISLATURE
13CAC01846|2013-11-22|99FIS09471|HOWARD|GWEN|E|0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
99CAC00657|2004-02-17|99FIS09473|GAFFNEY|HOWARD|R|0|43-LEGISLATURE                                    |43|LEGISLATURE
99CAC00528|2000-10-24|99FIS09481|RODGERS|CHRISTOPHER|T|0|COUNTY COMMISSIONER DIST. #03-DOUGLAS             |COUNTY COMMISSIONER DIST. #03|DOUGLAS
99CAC00702|2004-10-05|99FIS09483|LARSEN|RONALD|W|0|SUBDIVISION #03-NEBRASKA PUBLIC POWER DISTRICT    |SUBDIVISION #03|NEBRASKA PUBLIC POWER DISTRICT
99CAC00656|2004-02-09|99FIS09487|ZWEIBACK|ROSIE| |0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
99CAC00680|2004-04-21|99FIS09488|JOHNSON|ALLEN|C|0|COUNTY COMMISSIONER DIST. #03-DOUGLAS             |COUNTY COMMISSIONER DIST. #03|DOUGLAS
99CAC00707|2004-10-25|99FIS09491|OFFERJOST|MARY|S|0|COUNTY COMMISSIONER DIST. #04-SARPY               |COUNTY COMMISSIONER DIST. #04|SARPY
99CAC00684|2004-05-06|99FIS09502|SCHEER|JAMES|D|0|03|03|STATE BOARD OF EDUCATION
12CAC01641|2012-03-27|99FIS09502|SCHEER|JAMES|D|0|19|19|LEGISLATURE
99CAC00676|2004-04-13|99FIS09517|HERGERT|C.DAVID| |0|07-BOARD OF REGENTS                               |07|BOARD OF REGENTS
99CAC00686|2004-05-14|99FIS09526|HEIDEMANN|LAVON|L|0|01-LEGISLATURE                                    |01|LEGISLATURE
12CAC01617|2012-01-30|99FIS09526|HEIDEMANN|LAVON|L|0|05|05|BOARD OF REGENTS
14CAC01936|1900-01-01|99FIS09529|POFAHL|LOUIS|W|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|MADISON
99CAC00660|2004-03-08|99FIS09539|GUSTAFSON|MARK|R|0|23-LEGISLATURE                                    |23|LEGISLATURE
99PAC00137|2004-11-02|99FIS09539|GUSTAFSON|MARK|R|0|23-LEGISLATURE                                    |23|LEGISLATURE
99CAC00667|2004-03-24|99FIS09541|MURANTE|JOHN|F|0|02-STATE BOARD OF EDUCATION                       |02|STATE BOARD OF EDUCATION
99CAC00687|2004-05-18|99FIS09559|KOPPLIN|GAIL|F|0|03|03|LEGISLATURE
99CAC00669|2004-03-30|99FIS09561|THOMPSON|BENJAMIN|W|0|31-LEGISLATURE                                    |31|LEGISLATURE
99CAC00683|2004-05-05|99FIS09562|HALFERTY|JAMES|E|0|03-STATE BOARD OF EDUCATION                       |03|STATE BOARD OF EDUCATION
99CAC00661|2004-03-10|99FIS09567|DONLAN|MICHAEL|G|0|COUNTY COMMISSIONER DIST. #04-LANCASTER           |COUNTY COMMISSIONER DIST. #04|LANCASTER
99CAC00685|2004-05-12|99FIS09578|ERDEI|RICK|A|0|COUNTY COMMISSIONER DIST. #05-DOUGLAS             |COUNTY COMMISSIONER DIST. #05|DOUGLAS
99CAC00664|2004-03-19|99FIS09579|GALUSHA|RICHARD|R|0|COUNTY REGISTER OF DEEDS-DOUGLAS                  |COUNTY REGISTER OF DEEDS|DOUGLAS
08CAC01083|2008-02-08|99FIS09596|TINGELHOFF|ROBERT|J|0|39|39|LEGISLATURE
99CAC00674|2004-04-12|99FIS09606|METZ|R. ANTHONY| |0|09-LEGISLATURE                                    |09|LEGISLATURE
99CAC00689|2004-05-24|99FIS09778|MAY|ED| |0|DIST. 66 SCHOOL BOARD AT LARGE-OMAHA              |DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
99CAC00693|2004-07-08|99FIS09789|BETTGER|RICK| |0|CITY COUNCIL DISTRICT #01-OMAHA                   |CITY COUNCIL DISTRICT #01|OMAHA
99CAC00694|2004-07-19|99FIS09793|SCHWOPE|JOHN| |0|PAPIO MISSOURI SUBDISTRICT|PAPIO MISSOURI SUBDISTRICT #11|NATURAL RESOURCE DISTRICT
99CAC00697|2004-09-14|99FIS09820|BOLES|EARL|W|0|COUNTY COMMISSIONER DIST. #02-LANCASTER           |COUNTY COMMISSIONER DIST. #02|LANCASTER
07CAC01043|2007-10-11|99FIS09822|MARVIN|DANIEL|K|0|27|27|LEGISLATURE
99CAC00698|2004-09-20|99FIS09823|RYAN|GERALD|E|0|45-LEGISLATURE                                    |45|LEGISLATURE
99CAC00708|2004-10-25|99FIS09843|SLOBOTSKI|JEFF| |0|03-METRO TECH COMMUNITY COLLEGE                   |03|METRO TECH COMMUNITY COLLEGE
12CAC01730|2012-10-10|99FIS09849|ANDERJASKA|JOE| |0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
99CAC00711|2004-11-12|99FIS09858|THOMPSON|JOHN  (PPD)|R|0|SUBURBAN SUBDIVISION|SUBURBAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
99CAC00712|2004-12-09|99FIS09864|ESCHLIMAN|ROBIN| |0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
08CAC01237|2008-11-24|99FIS09878|SUTTLE|JAMES|H|0|MAYOR|MAYOR|OMAHA
99CAC00709|2004-11-01|99FIS09878|SUTTLE|JAMES|H|0|CITY COUNCIL DISTRICT #01-OMAHA                   |CITY COUNCIL DISTRICT #01|OMAHA
99CAC00717|2005-03-04|99FIS09897|TRAUDT|SHAWN|W|0|CITY COUNCIL AT LARGE-LINCOLN                     |CITY COUNCIL AT LARGE|LINCOLN
99CAC00718|2005-03-07|99FIS09910|BAIER|BARBARA| |0|SCHOOL BOARD - DIST 03-LINCOLN                    |SCHOOL BOARD - DIST 03|LINCOLN
08CAC01090|2008-02-20|99FIS09910|BAIER|BARBARA| |0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LANCASTER
05CAC00727|2005-05-20|05FIS09998|OSBORNE|TOM ||0|GOVERNOR|GOVERNOR|GOVERNOR
99CAC00704|2004-10-14|05FIS09999|KOUKOL|DAVID||0|PAPIO MISSOURI SUBDISTRICT|PAPIO MISSOURI SUBDISTRICT #11|NATURAL RESOURCE DISTRICT
05CAC00730|2005-06-14|05FIS10020|DAVIS|JEFFREY|L|0|COUNTY SHERIFF|COUNTY SHERIFF|SARPY
05CAC00732|2005-07-05|05FIS10025|NAGENGAST|JIM|D|0|04|04|BOARD OF REGENTS
05CAC00729|2005-06-13|05FIS10026|ADAMS|GREG|L|0|24|24|LEGISLATURE
05CAC00733|2005-07-26|05FIS10031|CARLSON|N. TOM||0|38|38|LEGISLATURE
13CAC01818|2013-08-05|05FIS10031|CARLSON|N. TOM||0|GOVERNOR|GOVERNOR|GOVERNOR
07CAC01034|2007-08-20|05FIS10032|EVNEN|ROBERT|B|0|01|01|STATE BOARD OF EDUCATION
06CAC00765|2006-01-03|05FIS10033|BROWN|CAROL|J|0|46|46|LEGISLATURE
06CAC00833|2006-04-05|05FIS10035|WEAVER|WILLIAM|R|0|44|44|LEGISLATURE
05CAC00735|2005-09-09|05FIS10037|DUBAS|ANNETTE||0|34|34|LEGISLATURE
15CAC02095|2014-06-01|05FIS10037|DUBAS|ANNETTE||0|34|34|LEGISLATURE
13CAC01821|2013-08-09|05FIS10037|DUBAS|ANNETTE||0|GOVERNOR|GOVERNOR|GOVERNOR
05CAC00737|2005-09-15|05FIS10038|POORE|RICK|E|0|28|28|LEGISLATURE
05CAC00738|2005-09-21|05FIS10039|OSBORN|SHANE|J|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
05CAC00762|2005-12-19|05FIS10041|CHRISTENSEN|MARK|R|0|44|44|LEGISLATURE
